,2LivingRoomCenterHumidity_temperature,2LivingRoomCenterHumidity_humidity,timestamp
496,20.0,43,2022-01-12 22:54:23.504000+01:00
497,19.85,43,2022-01-12 23:09:08.605000+01:00
498,19.85,43,2022-01-12 23:23:53.970000+01:00
499,19.75,44,2022-01-12 23:38:39.650000+01:00
500,19.7,44,2022-01-12 23:53:25.420000+01:00
501,19.7,44,2022-01-13 00:08:11.274000+01:00
502,19.7,44,2022-01-13 00:22:57.063000+01:00
503,19.6,44,2022-01-13 00:37:42.965000+01:00
504,19.6,44,2022-01-13 00:52:29.252000+01:00
505,19.6,44,2022-01-13 01:07:15.500000+01:00
506,19.5,44,2022-01-13 01:22:01.804000+01:00
507,19.5,43,2022-01-13 01:36:48.101000+01:00
508,19.45,43,2022-01-13 01:51:34.574000+01:00
509,19.4,43,2022-01-13 02:06:20.926000+01:00
510,19.35,43,2022-01-13 02:21:07.495000+01:00
511,19.35,43,2022-01-13 02:35:54.102000+01:00
512,19.3,42,2022-01-13 02:50:40.933000+01:00
513,19.3,42,2022-01-13 03:05:27.944000+01:00
514,19.3,42,2022-01-13 03:20:14.955000+01:00
515,19.3,42,2022-01-13 03:35:02.158000+01:00
516,19.3,42,2022-01-13 03:49:49.392000+01:00
517,19.3,42,2022-01-13 04:04:36.278000+01:00
518,19.3,42,2022-01-13 04:19:23.388000+01:00
519,19.25,42,2022-01-13 04:34:10.464000+01:00
520,19.3,42,2022-01-13 04:48:57.587000+01:00
521,19.3,42,2022-01-13 05:03:44.790000+01:00
522,19.25,42,2022-01-13 05:18:31.914000+01:00
523,19.35,42,2022-01-13 05:33:19.038000+01:00
524,19.3,42,2022-01-13 05:48:06.451000+01:00
525,19.3,42,2022-01-13 06:02:53.777000+01:00
526,19.25,42,2022-01-13 06:17:40.877000+01:00
527,19.3,42,2022-01-13 06:32:27.914000+01:00
528,19.2,42,2022-01-13 06:47:15.116000+01:00
529,19.25,43,2022-01-13 07:02:02.259000+01:00
530,19.4,45,2022-01-13 07:16:49.202000+01:00
531,19.35,45,2022-01-13 07:31:36.099000+01:00
532,19.4,44,2022-01-13 07:46:22.779000+01:00
533,19.5,44,2022-01-13 08:01:09.287000+01:00
534,19.8,44,2022-01-13 08:15:55.397000+01:00
535,20.75,42,2022-01-13 08:30:39.121000+01:00
536,21.7,40,2022-01-13 08:45:20.086000+01:00
537,21.8,39,2022-01-13 08:59:59.057000+01:00
538,21.5,39,2022-01-13 09:14:39.025000+01:00
539,21.3,39,2022-01-13 09:29:19.642000+01:00
540,21.15,39,2022-01-13 09:44:01.134000+01:00
541,20.95,40,2022-01-13 09:58:42.821000+01:00
542,20.85,40,2022-01-13 10:13:25.127000+01:00
543,20.7,40,2022-01-13 10:28:07.764000+01:00
544,20.6,40,2022-01-13 10:42:50.727000+01:00
545,20.6,40,2022-01-13 10:57:33.972000+01:00
546,20.55,40,2022-01-13 11:12:17.165000+01:00
547,20.55,40,2022-01-13 11:27:00.352000+01:00
548,20.6,40,2022-01-13 11:41:43.235000+01:00
549,20.55,40,2022-01-13 11:56:26.051000+01:00
550,21.65,39,2022-01-13 12:11:07.370000+01:00
551,22.05,39,2022-01-13 12:25:45.722000+01:00
552,21.7,39,2022-01-13 12:40:24.207000+01:00
553,21.6,39,2022-01-13 12:55:03.342000+01:00
554,21.5,40,2022-01-13 13:09:42.959000+01:00
555,21.45,40,2022-01-13 13:24:22.815000+01:00
556,21.3,40,2022-01-13 13:39:03.147000+01:00
557,21.2,40,2022-01-13 13:53:43.827000+01:00
558,21.2,40,2022-01-13 14:08:24.754000+01:00
559,21.1,40,2022-01-13 14:23:06.101000+01:00
560,21.05,44,2022-01-13 14:37:47.566000+01:00
561,20.95,42,2022-01-13 14:52:29.229000+01:00
562,20.95,42,2022-01-13 15:07:11.012000+01:00
563,20.9,41,2022-01-13 15:21:52.928000+01:00
564,20.75,41,2022-01-13 15:36:34.995000+01:00
565,20.8,40,2022-01-13 15:51:17.375000+01:00
566,21.15,39,2022-01-13 16:05:59.621000+01:00
567,22.2,36,2022-01-13 16:20:39.127000+01:00
568,22.55,35,2022-01-13 16:35:16.175000+01:00
569,22.4,36,2022-01-13 16:49:53.488000+01:00
570,22.2,38,2022-01-13 17:04:31.320000+01:00
571,22.25,36,2022-01-13 17:19:09.300000+01:00
572,22.15,36,2022-01-13 17:33:47.573000+01:00
573,22.1,36,2022-01-13 17:48:25.849000+01:00
574,22.1,36,2022-01-13 18:03:04.233000+01:00
575,22.0,36,2022-01-13 18:17:42.747000+01:00
576,21.95,35,2022-01-13 18:32:21.466000+01:00
577,21.8,35,2022-01-13 18:47:00.584000+01:00
578,21.7,35,2022-01-13 19:01:40.156000+01:00
579,21.65,34,2022-01-13 19:16:19.855000+01:00
580,21.6,34,2022-01-13 19:30:59.736000+01:00
581,21.5,34,2022-01-13 19:45:40.091000+01:00
582,21.3,34,2022-01-13 20:00:20.771000+01:00
583,21.15,34,2022-01-13 20:15:01.763000+01:00
584,21.15,34,2022-01-13 20:29:42.982000+01:00
585,21.0,33,2022-01-13 20:44:24.657000+01:00
586,20.9,33,2022-01-13 20:59:06.717000+01:00
587,20.8,33,2022-01-13 21:13:48.926000+01:00
588,20.7,33,2022-01-13 21:28:31.531000+01:00
589,20.65,33,2022-01-13 21:43:14.148000+01:00
590,20.55,33,2022-01-13 21:57:57.145000+01:00
591,20.55,33,2022-01-13 22:12:40.633000+01:00
592,20.4,33,2022-01-13 22:27:24.322000+01:00
593,20.3,33,2022-01-13 22:42:08.198000+01:00
594,20.3,33,2022-01-13 22:56:52.347000+01:00
595,20.1,33,2022-01-13 23:11:36.723000+01:00
596,20.1,33,2022-01-13 23:26:21.288000+01:00
597,20.1,33,2022-01-13 23:41:05.826000+01:00
598,20.0,33,2022-01-13 23:55:50.808000+01:00
599,19.95,33,2022-01-14 00:10:35.930000+01:00
600,19.85,33,2022-01-14 00:25:21.212000+01:00
601,19.8,33,2022-01-14 00:40:06.865000+01:00
602,19.75,32,2022-01-14 00:54:52.439000+01:00
603,19.65,32,2022-01-14 01:09:38.355000+01:00
604,19.65,32,2022-01-14 01:24:24.300000+01:00
605,19.65,32,2022-01-14 01:39:10.424000+01:00
606,19.6,32,2022-01-14 01:53:56.777000+01:00
607,19.5,32,2022-01-14 02:08:43.143000+01:00
608,19.45,32,2022-01-14 02:23:29.881000+01:00
609,19.4,32,2022-01-14 02:38:16.768000+01:00
610,19.35,32,2022-01-14 02:53:03.687000+01:00
611,19.25,31,2022-01-14 03:07:50.882000+01:00
612,19.2,31,2022-01-14 03:22:38.168000+01:00
613,19.15,31,2022-01-14 03:37:25.786000+01:00
614,19.15,31,2022-01-14 03:52:13.248000+01:00
615,19.05,31,2022-01-14 04:07:00.704000+01:00
616,19.05,31,2022-01-14 04:21:48.481000+01:00
617,19.0,31,2022-01-14 04:36:36.365000+01:00
618,18.95,32,2022-01-14 04:51:24.542000+01:00
619,18.85,31,2022-01-14 05:06:12.893000+01:00
620,18.85,31,2022-01-14 05:21:01.452000+01:00
621,18.8,31,2022-01-14 05:35:50.121000+01:00
622,18.75,32,2022-01-14 05:50:39.072000+01:00
623,18.7,32,2022-01-14 06:05:27.932000+01:00
624,18.65,32,2022-01-14 06:20:17.118000+01:00
625,18.6,32,2022-01-14 06:35:06.213000+01:00
626,18.75,32,2022-01-14 06:49:55.073000+01:00
627,18.85,33,2022-01-14 07:04:43.441000+01:00
628,18.95,35,2022-01-14 07:19:31.966000+01:00
629,19.95,33,2022-01-14 07:34:18.486000+01:00
630,20.7,33,2022-01-14 07:49:02.268000+01:00
631,21.2,32,2022-01-14 08:03:43.915000+01:00
632,20.85,31,2022-01-14 08:18:25.615000+01:00
633,20.55,31,2022-01-14 08:33:08.407000+01:00
634,20.25,31,2022-01-14 08:47:51.876000+01:00
635,20.05,31,2022-01-14 09:02:36.338000+01:00
636,19.85,31,2022-01-14 09:17:21.256000+01:00
637,19.7,31,2022-01-14 09:32:06.638000+01:00
638,19.6,31,2022-01-14 09:46:52.472000+01:00
639,19.65,31,2022-01-14 10:01:38.878000+01:00
640,20.6,30,2022-01-14 10:16:23.310000+01:00
641,20.6,29,2022-01-14 10:31:06.024000+01:00
642,21.25,30,2022-01-14 10:45:48.467000+01:00
643,21.1,30,2022-01-14 11:00:29.622000+01:00
644,20.75,30,2022-01-14 11:15:11.484000+01:00
645,20.6,30,2022-01-14 11:29:54.362000+01:00
646,20.4,31,2022-01-14 11:44:37.918000+01:00
647,20.25,31,2022-01-14 11:59:21.722000+01:00
648,20.1,31,2022-01-14 12:14:05.878000+01:00
649,20.05,31,2022-01-14 12:28:50.479000+01:00
650,19.95,31,2022-01-14 12:43:35.680000+01:00
651,19.8,31,2022-01-14 12:58:21.147000+01:00
652,19.75,32,2022-01-14 13:13:06.854000+01:00
653,19.7,32,2022-01-14 13:27:52.841000+01:00
654,20.15,31,2022-01-14 13:42:38.671000+01:00
655,21.15,30,2022-01-14 13:57:21.667000+01:00
656,21.8,30,2022-01-14 14:12:01.946000+01:00
657,21.65,30,2022-01-14 14:26:41.336000+01:00
658,21.25,30,2022-01-14 14:41:21.839000+01:00
659,20.95,31,2022-01-14 14:56:03.205000+01:00
660,20.8,34,2022-01-14 15:10:45.357000+01:00
661,20.65,36,2022-01-14 15:25:27.791000+01:00
662,20.65,35,2022-01-14 15:40:10.784000+01:00
663,20.45,34,2022-01-14 15:54:54.084000+01:00
664,20.4,34,2022-01-14 16:09:37.589000+01:00
665,20.4,34,2022-01-14 16:24:21.081000+01:00
666,20.3,34,2022-01-14 16:39:05.299000+01:00
667,20.3,34,2022-01-14 16:53:48.735000+01:00
668,20.15,34,2022-01-14 17:08:32.862000+01:00
669,20.15,34,2022-01-14 17:23:17.211000+01:00
670,20.1,34,2022-01-14 17:38:01.756000+01:00
671,20.1,34,2022-01-14 17:52:46.470000+01:00
672,20.95,32,2022-01-14 18:07:29.688000+01:00
673,21.1,32,2022-01-14 18:22:11.067000+01:00
674,20.9,32,2022-01-14 18:36:52.902000+01:00
675,20.7,33,2022-01-14 18:51:35.146000+01:00
676,20.65,32,2022-01-14 19:06:17.784000+01:00
677,20.55,34,2022-01-14 19:21:01.030000+01:00
678,20.4,34,2022-01-14 19:35:44.489000+01:00
679,20.35,35,2022-01-14 19:50:28.407000+01:00
680,20.2,35,2022-01-14 20:05:12.541000+01:00
681,20.15,35,2022-01-14 20:19:56.967000+01:00
682,20.55,34,2022-01-14 20:34:40.670000+01:00
683,20.4,35,2022-01-14 20:49:24.174000+01:00
684,20.3,35,2022-01-14 21:04:08.036000+01:00
685,20.1,36,2022-01-14 21:18:52.369000+01:00
686,20.15,36,2022-01-14 21:33:36.995000+01:00
687,20.0,36,2022-01-14 21:48:21.830000+01:00
688,19.95,37,2022-01-14 22:03:06.764000+01:00
689,19.9,37,2022-01-14 22:17:52.093000+01:00
690,19.8,37,2022-01-14 22:32:37.629000+01:00
691,19.65,37,2022-01-14 22:47:23.443000+01:00
692,19.65,37,2022-01-14 23:02:09.692000+01:00
693,19.5,38,2022-01-14 23:16:56.408000+01:00
694,19.45,38,2022-01-14 23:31:43.169000+01:00
695,19.3,38,2022-01-14 23:46:30.157000+01:00
696,19.3,38,2022-01-15 00:01:17.514000+01:00
697,19.25,38,2022-01-15 00:16:04.921000+01:00
698,19.2,38,2022-01-15 00:30:52.401000+01:00
699,19.1,38,2022-01-15 00:45:40.047000+01:00
700,19.1,39,2022-01-15 01:00:27.816000+01:00
701,19.0,39,2022-01-15 01:15:15.751000+01:00
702,19.0,39,2022-01-15 01:30:03.818000+01:00
703,18.95,39,2022-01-15 01:44:52.180000+01:00
704,18.9,39,2022-01-15 01:59:40.543000+01:00
705,18.85,39,2022-01-15 02:14:29.194000+01:00
706,18.8,39,2022-01-15 02:29:17.888000+01:00
707,18.75,39,2022-01-15 02:44:06.884000+01:00
708,18.65,39,2022-01-15 02:58:56.579000+01:00
709,18.65,39,2022-01-15 03:13:45.785000+01:00
710,18.6,39,2022-01-15 03:28:35.218000+01:00
711,18.6,38,2022-01-15 03:43:24.542000+01:00
712,18.55,37,2022-01-15 03:58:14.118000+01:00
713,18.45,36,2022-01-15 04:13:03.617000+01:00
714,18.45,36,2022-01-15 04:27:53.264000+01:00
715,18.4,36,2022-01-15 04:42:42.808000+01:00
716,18.4,35,2022-01-15 04:57:32.744000+01:00
717,18.35,35,2022-01-15 05:12:22.691000+01:00
718,18.25,35,2022-01-15 05:27:12.973000+01:00
719,18.3,35,2022-01-15 05:42:03.015000+01:00
720,18.2,34,2022-01-15 05:56:53.460000+01:00
721,18.15,34,2022-01-15 06:11:44.196000+01:00
722,18.15,35,2022-01-15 06:26:34.900000+01:00
723,18.15,34,2022-01-15 06:41:25.844000+01:00
724,18.05,34,2022-01-15 06:56:16.821000+01:00
725,18.05,34,2022-01-15 07:11:07.841000+01:00
726,18.1,35,2022-01-15 07:25:59.117000+01:00
727,18.15,35,2022-01-15 07:40:50.002000+01:00
728,18.15,35,2022-01-15 07:55:40.609000+01:00
729,18.15,36,2022-01-15 08:10:31.350000+01:00
730,18.2,36,2022-01-15 08:25:22.061000+01:00
731,18.3,36,2022-01-15 08:40:12.451000+01:00
732,18.35,35,2022-01-15 08:55:02.796000+01:00
733,18.4,36,2022-01-15 09:09:52.819000+01:00
734,18.45,37,2022-01-15 09:24:42.515000+01:00
735,18.55,36,2022-01-15 09:39:31.964000+01:00
736,18.6,36,2022-01-15 09:54:21.146000+01:00
737,18.6,36,2022-01-15 10:09:10.339000+01:00
738,18.55,35,2022-01-15 10:23:59.593000+01:00
739,18.5,34,2022-01-15 10:38:49.163000+01:00
740,18.45,35,2022-01-15 10:53:38.846000+01:00
741,18.45,34,2022-01-15 11:08:28.423000+01:00
742,18.4,34,2022-01-15 11:23:18.037000+01:00
743,18.4,34,2022-01-15 11:38:07.881000+01:00
744,18.7,34,2022-01-15 11:52:57.514000+01:00
745,18.9,34,2022-01-15 12:07:45.366000+01:00
746,18.85,34,2022-01-15 12:22:33.301000+01:00
747,18.8,37,2022-01-15 12:37:21.407000+01:00
748,18.85,38,2022-01-15 12:52:09.654000+01:00
749,18.85,37,2022-01-15 13:06:58.098000+01:00
750,19.0,38,2022-01-15 13:21:46.397000+01:00
751,19.45,38,2022-01-15 13:36:33.822000+01:00
752,19.35,38,2022-01-15 13:51:20.370000+01:00
753,19.35,36,2022-01-15 14:06:07.057000+01:00
754,19.15,35,2022-01-15 14:20:53.925000+01:00
755,19.1,36,2022-01-15 14:35:41.412000+01:00
756,19.1,36,2022-01-15 14:50:28.860000+01:00
757,19.1,36,2022-01-15 15:05:16.439000+01:00
758,19.0,36,2022-01-15 15:20:04.098000+01:00
759,18.9,36,2022-01-15 15:34:51.930000+01:00
760,19.0,36,2022-01-15 15:49:39.936000+01:00
761,18.9,36,2022-01-15 16:04:28.046000+01:00
762,18.85,36,2022-01-15 16:19:16.249000+01:00
763,18.8,35,2022-01-15 16:34:04.428000+01:00
764,18.75,35,2022-01-15 16:48:52.783000+01:00
765,18.75,36,2022-01-15 17:03:40.660000+01:00
766,18.8,36,2022-01-15 17:18:29.219000+01:00
767,19.85,35,2022-01-15 17:33:15.995000+01:00
768,20.6,34,2022-01-15 17:47:59.881000+01:00
769,20.85,34,2022-01-15 18:02:41.880000+01:00
770,20.55,34,2022-01-15 18:17:24.112000+01:00
771,20.45,35,2022-01-15 18:32:07.129000+01:00
772,20.25,35,2022-01-15 18:46:50.559000+01:00
773,20.15,35,2022-01-15 19:01:34.427000+01:00
774,20.1,35,2022-01-15 19:16:18.598000+01:00
775,19.85,35,2022-01-15 19:31:03.415000+01:00
776,19.7,35,2022-01-15 19:45:48.566000+01:00
777,19.6,35,2022-01-15 20:00:34.031000+01:00
778,19.45,35,2022-01-15 20:15:20.035000+01:00
779,19.35,35,2022-01-15 20:30:06.542000+01:00
780,19.2,35,2022-01-15 20:44:53.244000+01:00
781,19.15,35,2022-01-15 20:59:40.256000+01:00
782,19.05,35,2022-01-15 21:14:27.456000+01:00
783,19.05,35,2022-01-15 21:29:14.867000+01:00
784,18.95,35,2022-01-15 21:44:02.315000+01:00
785,18.9,35,2022-01-15 21:58:49.956000+01:00
786,18.85,36,2022-01-15 22:13:37.927000+01:00
787,18.8,36,2022-01-15 22:28:25.829000+01:00
788,18.8,36,2022-01-15 22:43:14.042000+01:00
789,18.8,36,2022-01-15 22:58:02.160000+01:00
790,18.75,36,2022-01-15 23:12:50.485000+01:00
791,18.8,36,2022-01-15 23:27:38.781000+01:00
792,18.75,36,2022-01-15 23:42:27.082000+01:00
793,18.75,36,2022-01-15 23:57:15.359000+01:00
794,18.8,36,2022-01-16 00:12:03.840000+01:00
795,18.7,36,2022-01-16 00:26:52.062000+01:00
796,18.7,35,2022-01-16 00:41:40.615000+01:00
797,18.7,35,2022-01-16 00:56:29.185000+01:00
798,18.65,35,2022-01-16 01:11:17.973000+01:00
799,18.55,35,2022-01-16 01:26:06.825000+01:00
800,18.55,35,2022-01-16 01:40:55.848000+01:00
801,18.5,34,2022-01-16 01:55:44.918000+01:00
802,18.45,34,2022-01-16 02:10:34.097000+01:00
803,18.45,34,2022-01-16 02:25:23.330000+01:00
804,18.35,34,2022-01-16 02:40:12.922000+01:00
805,18.3,33,2022-01-16 02:55:02.418000+01:00
806,18.35,33,2022-01-16 03:09:52.119000+01:00
807,18.35,33,2022-01-16 03:24:41.749000+01:00
808,18.25,33,2022-01-16 03:39:31.678000+01:00
809,18.15,33,2022-01-16 03:54:21.888000+01:00
810,18.2,33,2022-01-16 04:09:12.304000+01:00
811,18.2,33,2022-01-16 04:24:02.474000+01:00
812,18.15,33,2022-01-16 04:38:52.699000+01:00
813,18.1,32,2022-01-16 04:53:42.957000+01:00
814,18.05,32,2022-01-16 05:08:33.373000+01:00
815,18.05,32,2022-01-16 05:23:23.891000+01:00
816,18.05,32,2022-01-16 05:38:14.968000+01:00
817,18.0,32,2022-01-16 05:53:05.976000+01:00
818,18.0,32,2022-01-16 06:07:56.419000+01:00
819,18.0,32,2022-01-16 06:22:46.978000+01:00
820,18.1,33,2022-01-16 06:37:37.145000+01:00
821,18.05,33,2022-01-16 06:52:27.246000+01:00
822,18.1,34,2022-01-16 07:07:17.372000+01:00
823,18.95,34,2022-01-16 07:22:06.347000+01:00
824,19.8,34,2022-01-16 07:36:52.247000+01:00
825,20.55,32,2022-01-16 07:51:36.317000+01:00
826,20.45,32,2022-01-16 08:06:19.005000+01:00
827,20.2,33,2022-01-16 08:21:02.277000+01:00
828,20.0,33,2022-01-16 08:35:46.668000+01:00
829,19.9,34,2022-01-16 08:50:31.364000+01:00
830,19.85,34,2022-01-16 09:05:16.293000+01:00
831,19.7,34,2022-01-16 09:20:01.981000+01:00
832,20.15,33,2022-01-16 09:34:47.335000+01:00
833,20.95,32,2022-01-16 09:49:30.055000+01:00
834,21.4,32,2022-01-16 10:04:10.798000+01:00
835,20.95,32,2022-01-16 10:18:52.026000+01:00
836,20.7,32,2022-01-16 10:33:34.184000+01:00
837,20.5,33,2022-01-16 10:48:16.964000+01:00
838,20.35,33,2022-01-16 11:03:00.408000+01:00
839,20.1,32,2022-01-16 11:17:44.514000+01:00
840,19.9,33,2022-01-16 11:32:28.911000+01:00
841,19.8,32,2022-01-16 11:47:13.878000+01:00
842,19.75,32,2022-01-16 12:01:59.195000+01:00
843,19.65,32,2022-01-16 12:16:44.724000+01:00
844,19.65,33,2022-01-16 12:31:30.483000+01:00
845,19.55,33,2022-01-16 12:46:16.738000+01:00
846,19.5,43,2022-01-16 13:01:02.867000+01:00
847,19.6,43,2022-01-16 13:15:48.878000+01:00
848,19.5,39,2022-01-16 13:30:35.066000+01:00
849,19.5,38,2022-01-16 13:45:21.304000+01:00
850,19.45,37,2022-01-16 14:00:07.487000+01:00
851,19.45,36,2022-01-16 14:14:53.828000+01:00
852,20.0,35,2022-01-16 14:29:39.592000+01:00
853,19.85,34,2022-01-16 14:44:24.471000+01:00
854,19.7,36,2022-01-16 14:59:09.772000+01:00
855,19.6,36,2022-01-16 15:13:55.337000+01:00
856,19.55,35,2022-01-16 15:28:41.152000+01:00
857,19.5,35,2022-01-16 15:43:27.237000+01:00
858,19.45,36,2022-01-16 15:58:13.436000+01:00
859,19.35,36,2022-01-16 16:12:59.665000+01:00
860,19.3,35,2022-01-16 16:27:46.338000+01:00
861,19.15,35,2022-01-16 16:42:33.364000+01:00
862,19.1,35,2022-01-16 16:57:20.475000+01:00
863,19.85,34,2022-01-16 17:12:06.699000+01:00
864,20.6,33,2022-01-16 17:26:50.448000+01:00
865,21.15,33,2022-01-16 17:41:32.180000+01:00
866,21.9,32,2022-01-16 17:56:11.793000+01:00
867,21.65,32,2022-01-16 18:10:50.436000+01:00
868,21.35,33,2022-01-16 18:25:30.425000+01:00
869,21.15,34,2022-01-16 18:40:11.237000+01:00
870,20.85,34,2022-01-16 18:54:52.653000+01:00
871,20.6,35,2022-01-16 19:09:34.505000+01:00
872,20.45,35,2022-01-16 19:24:17.092000+01:00
873,20.2,35,2022-01-16 19:39:00.536000+01:00
874,20.0,34,2022-01-16 19:53:44.732000+01:00
875,19.8,34,2022-01-16 20:08:29.609000+01:00
876,19.7,34,2022-01-16 20:23:14.820000+01:00
877,19.6,34,2022-01-16 20:38:00.274000+01:00
878,19.5,33,2022-01-16 20:52:46.168000+01:00
879,19.45,34,2022-01-16 21:07:32.276000+01:00
880,19.4,33,2022-01-16 21:22:18.701000+01:00
881,19.4,33,2022-01-16 21:37:05.061000+01:00
882,19.3,34,2022-01-16 21:51:51.610000+01:00
883,19.2,33,2022-01-16 22:06:38.396000+01:00
884,19.15,33,2022-01-16 22:21:25.422000+01:00
885,19.1,33,2022-01-16 22:36:12.697000+01:00
886,19.1,32,2022-01-16 22:51:00.387000+01:00
887,18.95,32,2022-01-16 23:05:48.131000+01:00
888,18.9,36,2022-01-16 23:20:36.083000+01:00
889,18.9,35,2022-01-16 23:35:24.037000+01:00
890,18.85,34,2022-01-16 23:50:11.898000+01:00
891,18.75,33,2022-01-17 00:05:00.120000+01:00
892,18.65,33,2022-01-17 00:19:48.623000+01:00
893,18.7,33,2022-01-17 00:34:37.108000+01:00
894,18.6,33,2022-01-17 00:49:25.939000+01:00
895,18.5,33,2022-01-17 01:04:14.792000+01:00
896,18.4,33,2022-01-17 01:19:03.934000+01:00
897,18.35,33,2022-01-17 01:33:53.414000+01:00
898,18.35,33,2022-01-17 01:48:42.971000+01:00
899,18.25,34,2022-01-17 02:03:32.478000+01:00
900,18.2,33,2022-01-17 02:18:22.542000+01:00
901,18.15,34,2022-01-17 02:33:12.740000+01:00
902,18.1,34,2022-01-17 02:48:03.031000+01:00
903,18.05,34,2022-01-17 03:02:53.603000+01:00
904,18.05,34,2022-01-17 03:17:44.289000+01:00
905,18.0,34,2022-01-17 03:32:35.073000+01:00
906,18.0,34,2022-01-17 03:47:25.936000+01:00
907,17.95,34,2022-01-17 04:02:16.898000+01:00
908,17.85,34,2022-01-17 04:17:08.172000+01:00
909,17.85,34,2022-01-17 04:31:59.684000+01:00
910,17.75,34,2022-01-17 04:46:51.389000+01:00
911,17.8,34,2022-01-17 05:01:43.005000+01:00
912,17.75,34,2022-01-17 05:16:34.562000+01:00
913,17.7,34,2022-01-17 05:31:26.234000+01:00
914,17.7,34,2022-01-17 05:46:18.032000+01:00
915,17.65,35,2022-01-17 06:01:09.898000+01:00
916,17.65,35,2022-01-17 06:16:01.900000+01:00
917,17.65,35,2022-01-17 06:30:54.001000+01:00
918,17.65,35,2022-01-17 06:45:46.061000+01:00
919,17.6,35,2022-01-17 07:00:38.018000+01:00
920,17.65,37,2022-01-17 07:15:29.924000+01:00
921,17.65,36,2022-01-17 07:30:21.683000+01:00
922,17.7,37,2022-01-17 07:45:13.124000+01:00
923,17.85,37,2022-01-17 08:00:04.442000+01:00
924,18.1,37,2022-01-17 08:14:54.678000+01:00
925,18.15,36,2022-01-17 08:29:45.151000+01:00
926,18.15,36,2022-01-17 08:44:35.648000+01:00
927,18.05,35,2022-01-17 08:59:26.229000+01:00
928,18.05,35,2022-01-17 09:14:16.899000+01:00
929,17.95,35,2022-01-17 09:29:07.696000+01:00
930,18.0,35,2022-01-17 09:43:58.584000+01:00
931,17.9,35,2022-01-17 09:58:49.653000+01:00
932,18.3,35,2022-01-17 10:13:40.421000+01:00
933,19.25,34,2022-01-17 10:28:28.739000+01:00
934,19.5,34,2022-01-17 10:43:14.899000+01:00
935,19.25,34,2022-01-17 10:58:01.379000+01:00
936,19.85,33,2022-01-17 11:12:47.570000+01:00
937,20.55,32,2022-01-17 11:27:31.335000+01:00
938,21.15,31,2022-01-17 11:42:13.165000+01:00
939,21.65,31,2022-01-17 11:56:53.112000+01:00
940,21.95,30,2022-01-17 12:11:31.589000+01:00
941,21.45,31,2022-01-17 12:26:10.935000+01:00
942,21.05,37,2022-01-17 12:40:51.893000+01:00
943,20.8,37,2022-01-17 12:55:33.704000+01:00
944,20.55,36,2022-01-17 13:10:16.429000+01:00
945,20.2,36,2022-01-17 13:24:59.829000+01:00
946,20.05,35,2022-01-17 13:39:44.049000+01:00
947,19.9,35,2022-01-17 13:54:28.653000+01:00
948,19.75,35,2022-01-17 14:09:13.773000+01:00
949,19.6,35,2022-01-17 14:23:59.532000+01:00
950,19.5,34,2022-01-17 14:38:45.650000+01:00
951,19.4,34,2022-01-17 14:53:31.984000+01:00
952,19.85,34,2022-01-17 15:08:18.092000+01:00
953,20.85,33,2022-01-17 15:23:01.515000+01:00
954,20.85,33,2022-01-17 15:37:43.506000+01:00
955,20.6,32,2022-01-17 15:52:25.928000+01:00
956,20.15,32,2022-01-17 16:07:09.482000+01:00
957,20.05,33,2022-01-17 16:21:53.841000+01:00
958,19.85,33,2022-01-17 16:36:38.518000+01:00
959,20.2,33,2022-01-17 16:51:23.196000+01:00
960,21.05,33,2022-01-17 17:06:05.513000+01:00
961,21.65,32,2022-01-17 17:20:45.686000+01:00
962,22.3,31,2022-01-17 17:35:24.039000+01:00
963,22.6,31,2022-01-17 17:50:01.002000+01:00
964,22.15,30,2022-01-17 18:04:38.589000+01:00
965,21.75,31,2022-01-17 18:19:17.422000+01:00
966,21.4,32,2022-01-17 18:33:57.290000+01:00
967,21.15,32,2022-01-17 18:48:38.196000+01:00
968,20.9,33,2022-01-17 19:03:19.853000+01:00
969,20.6,33,2022-01-17 19:18:02.298000+01:00
970,20.4,32,2022-01-17 19:32:45.360000+01:00
971,20.25,32,2022-01-17 19:47:29.116000+01:00
972,20.1,32,2022-01-17 20:02:13.348000+01:00
973,19.9,32,2022-01-17 20:16:58.011000+01:00
974,19.8,32,2022-01-17 20:31:43.283000+01:00
975,19.75,32,2022-01-17 20:46:28.929000+01:00
976,19.65,32,2022-01-17 21:01:14.804000+01:00
977,19.5,32,2022-01-17 21:16:00.922000+01:00
978,19.45,32,2022-01-17 21:30:47.411000+01:00
979,19.35,32,2022-01-17 21:45:34.119000+01:00
980,19.25,32,2022-01-17 22:00:21.247000+01:00
981,19.15,32,2022-01-17 22:15:08.529000+01:00
982,19.15,32,2022-01-17 22:29:56.115000+01:00
983,19.05,32,2022-01-17 22:44:43.576000+01:00
984,19.0,32,2022-01-17 22:59:31.355000+01:00
985,19.0,32,2022-01-17 23:14:19.255000+01:00
986,18.95,33,2022-01-17 23:29:07.040000+01:00
987,18.85,33,2022-01-17 23:43:55.030000+01:00
988,18.85,33,2022-01-17 23:58:42.991000+01:00
989,18.8,33,2022-01-18 00:13:30.816000+01:00
