,2LivingRoomHumidifier_temperature,2LivingRoomHumidifier_humidity,timestamp
497,20.75,40,2022-01-13 10:34:18.528000+01:00
498,20.7,40,2022-01-13 10:50:22.845000+01:00
499,20.7,40,2022-01-13 11:06:27.079000+01:00
500,20.65,40,2022-01-13 11:22:31.599000+01:00
501,20.65,40,2022-01-13 11:38:36.164000+01:00
502,20.6,40,2022-01-13 11:54:40.930000+01:00
503,21.5,39,2022-01-13 12:10:44.514000+01:00
504,21.7,40,2022-01-13 12:26:46.100000+01:00
505,21.45,40,2022-01-13 12:42:48.145000+01:00
506,21.3,40,2022-01-13 12:58:50.885000+01:00
507,21.6,40,2022-01-13 13:14:53.166000+01:00
508,21.35,40,2022-01-13 13:30:55.873000+01:00
509,21.2,40,2022-01-13 13:46:58.736000+01:00
510,21.15,40,2022-01-13 14:03:01.888000+01:00
511,21.05,40,2022-01-13 14:19:05.261000+01:00
512,21.0,44,2022-01-13 14:35:09.075000+01:00
513,21.05,42,2022-01-13 14:51:12.715000+01:00
514,20.95,42,2022-01-13 15:07:16.503000+01:00
515,20.9,41,2022-01-13 15:23:20.486000+01:00
516,20.85,41,2022-01-13 15:39:24.712000+01:00
517,20.85,40,2022-01-13 15:55:28.960000+01:00
518,21.85,38,2022-01-13 16:11:32.184000+01:00
519,22.7,36,2022-01-13 16:27:32.175000+01:00
520,22.25,36,2022-01-13 16:43:31.575000+01:00
521,22.1,38,2022-01-13 16:59:31.919000+01:00
522,22.1,38,2022-01-13 17:15:32.291000+01:00
523,22.2,37,2022-01-13 17:31:32.550000+01:00
524,22.15,36,2022-01-13 17:47:32.834000+01:00
525,22.1,36,2022-01-13 18:03:33.388000+01:00
526,22.0,36,2022-01-13 18:19:34.026000+01:00
527,21.9,35,2022-01-13 18:35:34.868000+01:00
528,21.8,35,2022-01-13 18:51:36.105000+01:00
529,21.75,34,2022-01-13 19:07:37.618000+01:00
530,21.75,34,2022-01-13 19:23:39.282000+01:00
531,21.65,34,2022-01-13 19:39:41.033000+01:00
532,21.55,34,2022-01-13 19:55:43.329000+01:00
533,21.4,34,2022-01-13 20:11:45.894000+01:00
534,21.35,34,2022-01-13 20:27:48.453000+01:00
535,21.25,34,2022-01-13 20:43:51.379000+01:00
536,21.2,34,2022-01-13 20:59:54.614000+01:00
537,21.05,33,2022-01-13 21:15:57.967000+01:00
538,20.95,33,2022-01-13 21:32:01.572000+01:00
539,20.85,33,2022-01-13 21:48:05.314000+01:00
540,20.85,33,2022-01-13 22:04:09.357000+01:00
541,20.75,33,2022-01-13 22:20:13.092000+01:00
542,20.65,33,2022-01-13 22:36:17.289000+01:00
543,20.6,33,2022-01-13 22:52:22.068000+01:00
544,20.5,33,2022-01-13 23:08:27.054000+01:00
545,20.4,33,2022-01-13 23:24:32.359000+01:00
546,20.35,33,2022-01-13 23:40:37.856000+01:00
547,20.3,33,2022-01-13 23:56:43.567000+01:00
548,20.2,32,2022-01-14 00:12:49.637000+01:00
549,20.15,32,2022-01-14 00:28:55.709000+01:00
550,20.1,32,2022-01-14 00:45:02.127000+01:00
551,20.05,32,2022-01-14 01:01:08.627000+01:00
552,20.05,32,2022-01-14 01:17:15.396000+01:00
553,19.9,32,2022-01-14 01:33:22.383000+01:00
554,19.85,31,2022-01-14 01:49:29.538000+01:00
555,19.8,31,2022-01-14 02:05:36.801000+01:00
556,19.8,31,2022-01-14 02:21:44.437000+01:00
557,19.7,31,2022-01-14 02:37:51.955000+01:00
558,19.65,31,2022-01-14 02:53:59.635000+01:00
559,19.6,31,2022-01-14 03:10:07.704000+01:00
560,19.45,31,2022-01-14 03:26:15.773000+01:00
561,19.4,31,2022-01-14 03:42:24.240000+01:00
562,19.4,31,2022-01-14 03:58:32.562000+01:00
563,19.35,31,2022-01-14 04:14:41.014000+01:00
564,19.3,31,2022-01-14 04:30:49.831000+01:00
565,19.3,31,2022-01-14 04:46:58.726000+01:00
566,19.2,31,2022-01-14 05:03:07.842000+01:00
567,19.15,31,2022-01-14 05:19:17.338000+01:00
568,19.1,31,2022-01-14 05:35:26.772000+01:00
569,19.05,31,2022-01-14 05:51:36.403000+01:00
570,18.95,31,2022-01-14 06:07:46.330000+01:00
571,18.9,31,2022-01-14 06:23:56.182000+01:00
572,18.95,32,2022-01-14 06:40:06.455000+01:00
573,19.05,32,2022-01-14 06:56:16.389000+01:00
574,19.1,34,2022-01-14 07:12:26.019000+01:00
575,19.8,33,2022-01-14 07:28:34.824000+01:00
576,20.7,34,2022-01-14 07:44:41.247000+01:00
577,21.3,32,2022-01-14 08:00:45.396000+01:00
578,20.8,32,2022-01-14 08:16:49.009000+01:00
579,20.5,31,2022-01-14 08:32:53.948000+01:00
580,20.35,31,2022-01-14 08:48:59.881000+01:00
581,20.1,31,2022-01-14 09:05:06.162000+01:00
582,20.05,31,2022-01-14 09:21:12.768000+01:00
583,19.85,31,2022-01-14 09:37:19.301000+01:00
584,19.8,31,2022-01-14 09:53:26.323000+01:00
585,20.45,30,2022-01-14 10:09:32.957000+01:00
586,20.85,29,2022-01-14 10:25:37.477000+01:00
587,21.05,30,2022-01-14 10:41:42.097000+01:00
588,21.1,30,2022-01-14 10:57:45.467000+01:00
589,20.8,30,2022-01-14 11:13:49.577000+01:00
590,20.65,31,2022-01-14 11:29:54.345000+01:00
591,20.5,31,2022-01-14 11:45:59.566000+01:00
592,20.35,31,2022-01-14 12:02:05.047000+01:00
593,20.3,31,2022-01-14 12:18:10.790000+01:00
594,20.2,31,2022-01-14 12:34:16.707000+01:00
595,20.15,31,2022-01-14 12:50:22.928000+01:00
596,20.05,31,2022-01-14 13:06:29.601000+01:00
597,20.0,31,2022-01-14 13:22:36.234000+01:00
598,20.05,31,2022-01-14 13:38:42.920000+01:00
599,21.15,30,2022-01-14 13:54:48.127000+01:00
600,21.7,30,2022-01-14 14:10:50.836000+01:00
601,21.45,30,2022-01-14 14:26:53.024000+01:00
602,21.1,31,2022-01-14 14:42:56.376000+01:00
603,20.95,31,2022-01-14 14:59:00.298000+01:00
604,20.85,34,2022-01-14 15:15:04.819000+01:00
605,20.8,35,2022-01-14 15:31:09.330000+01:00
606,20.7,34,2022-01-14 15:47:14.184000+01:00
607,20.65,34,2022-01-14 16:03:19.233000+01:00
608,20.65,34,2022-01-14 16:19:24.374000+01:00
609,20.6,34,2022-01-14 16:35:29.583000+01:00
610,20.45,34,2022-01-14 16:51:35.114000+01:00
611,20.35,34,2022-01-14 17:07:40.980000+01:00
612,20.35,34,2022-01-14 17:23:46.659000+01:00
613,20.3,34,2022-01-14 17:39:52.430000+01:00
614,20.45,33,2022-01-14 17:55:58.276000+01:00
615,21.3,32,2022-01-14 18:12:02.391000+01:00
616,20.95,32,2022-01-14 18:28:06.068000+01:00
617,20.85,32,2022-01-14 18:44:10.369000+01:00
618,20.75,32,2022-01-14 19:00:15.121000+01:00
619,20.65,32,2022-01-14 19:16:19.964000+01:00
620,20.55,33,2022-01-14 19:32:25.169000+01:00
621,20.6,35,2022-01-14 19:48:30.605000+01:00
622,20.4,34,2022-01-14 20:04:36+01:00
623,20.4,34,2022-01-14 20:20:41.655000+01:00
624,20.75,33,2022-01-14 20:36:46.904000+01:00
625,20.65,34,2022-01-14 20:52:51.947000+01:00
626,20.4,35,2022-01-14 21:08:57.338000+01:00
627,20.35,35,2022-01-14 21:25:03.331000+01:00
628,20.3,36,2022-01-14 21:41:09.843000+01:00
629,20.15,36,2022-01-14 21:57:16.428000+01:00
630,20.05,36,2022-01-14 22:13:23.044000+01:00
631,20.05,36,2022-01-14 22:29:29.595000+01:00
632,20.0,36,2022-01-14 22:45:36.452000+01:00
633,19.9,37,2022-01-14 23:01:43.546000+01:00
634,19.8,37,2022-01-14 23:17:50.929000+01:00
635,19.75,37,2022-01-14 23:33:58.333000+01:00
636,19.6,37,2022-01-14 23:50:06.287000+01:00
637,19.65,37,2022-01-15 00:06:14.482000+01:00
638,19.6,38,2022-01-15 00:22:22.669000+01:00
639,19.5,37,2022-01-15 00:38:30.959000+01:00
640,19.45,37,2022-01-15 00:54:39.349000+01:00
641,19.4,38,2022-01-15 01:10:48.131000+01:00
642,19.3,38,2022-01-15 01:26:56.991000+01:00
643,19.25,38,2022-01-15 01:43:06.062000+01:00
644,19.2,38,2022-01-15 01:59:15.303000+01:00
645,19.1,38,2022-01-15 02:15:24.697000+01:00
646,19.05,38,2022-01-15 02:31:34.268000+01:00
647,19.05,38,2022-01-15 02:47:43.982000+01:00
648,18.95,38,2022-01-15 03:03:53.649000+01:00
649,18.9,38,2022-01-15 03:20:03.513000+01:00
650,18.9,38,2022-01-15 03:36:13.537000+01:00
651,18.8,37,2022-01-15 03:52:23.634000+01:00
652,18.85,36,2022-01-15 04:08:33.770000+01:00
653,18.75,36,2022-01-15 04:24:44.169000+01:00
654,18.7,35,2022-01-15 04:40:54.707000+01:00
655,18.65,35,2022-01-15 04:57:05.491000+01:00
656,18.65,35,2022-01-15 05:13:16.233000+01:00
657,18.6,34,2022-01-15 05:29:27.162000+01:00
658,18.55,34,2022-01-15 05:45:38.106000+01:00
659,18.55,34,2022-01-15 06:01:49.269000+01:00
660,18.4,34,2022-01-15 06:18:00.387000+01:00
661,18.35,34,2022-01-15 06:34:11.598000+01:00
662,18.35,34,2022-01-15 06:50:23.095000+01:00
663,18.35,34,2022-01-15 07:06:34.766000+01:00
664,18.3,34,2022-01-15 07:22:46.388000+01:00
665,18.35,35,2022-01-15 07:38:57.776000+01:00
666,18.35,35,2022-01-15 07:55:09.180000+01:00
667,18.35,36,2022-01-15 08:11:20.554000+01:00
668,18.45,36,2022-01-15 08:27:31.888000+01:00
669,18.55,35,2022-01-15 08:43:42.798000+01:00
670,18.5,35,2022-01-15 08:59:53.605000+01:00
671,18.55,36,2022-01-15 09:16:04.522000+01:00
672,18.6,36,2022-01-15 09:32:15.447000+01:00
673,18.65,36,2022-01-15 09:48:26.423000+01:00
674,18.65,35,2022-01-15 10:04:37.092000+01:00
675,18.6,35,2022-01-15 10:20:47.998000+01:00
676,18.6,34,2022-01-15 10:36:58.868000+01:00
677,18.65,34,2022-01-15 10:53:09.872000+01:00
678,18.6,34,2022-01-15 11:09:20.763000+01:00
679,18.55,34,2022-01-15 11:25:31.634000+01:00
680,18.55,34,2022-01-15 11:41:42.843000+01:00
681,19.0,34,2022-01-15 11:57:55.213000+01:00
682,18.95,33,2022-01-15 12:14:03.449000+01:00
683,18.85,35,2022-01-15 12:30:15.065000+01:00
684,19.0,37,2022-01-15 13:02:33.141000+01:00
685,19.05,36,2022-01-15 13:18:43.080000+01:00
686,19.35,38,2022-01-15 13:34:52.280000+01:00
687,19.45,38,2022-01-15 13:51:00.630000+01:00
688,19.3,36,2022-01-15 14:07:10.051000+01:00
689,19.2,35,2022-01-15 14:23:18.257000+01:00
690,19.25,37,2022-01-15 14:39:27.612000+01:00
691,19.2,37,2022-01-15 14:55:36.703000+01:00
692,19.15,36,2022-01-15 15:11:46.301000+01:00
693,19.2,36,2022-01-15 15:27:55.536000+01:00
694,19.15,36,2022-01-15 15:44:05.012000+01:00
695,19.1,36,2022-01-15 16:00:14.541000+01:00
696,19.1,36,2022-01-15 16:16:24.704000+01:00
697,19.05,35,2022-01-15 16:32:33.973000+01:00
698,18.95,35,2022-01-15 16:48:44.052000+01:00
699,18.95,35,2022-01-15 17:04:54.533000+01:00
700,19.15,35,2022-01-15 17:21:04.565000+01:00
701,20.15,34,2022-01-15 17:37:12.583000+01:00
702,20.85,33,2022-01-15 17:53:18.301000+01:00
703,20.65,34,2022-01-15 18:09:22.970000+01:00
704,20.5,35,2022-01-15 18:25:28.282000+01:00
705,20.35,35,2022-01-15 18:41:33.809000+01:00
706,20.25,35,2022-01-15 18:57:39.677000+01:00
707,20.2,35,2022-01-15 19:13:46.224000+01:00
708,20.0,35,2022-01-15 19:29:52.764000+01:00
709,19.85,35,2022-01-15 19:45:59.799000+01:00
710,19.75,35,2022-01-15 20:02:07.371000+01:00
711,19.65,35,2022-01-15 20:18:15.124000+01:00
712,19.6,35,2022-01-15 20:34:23.066000+01:00
713,19.45,35,2022-01-15 20:50:30.884000+01:00
714,19.4,35,2022-01-15 21:06:39.265000+01:00
715,19.3,35,2022-01-15 21:22:47.790000+01:00
716,19.3,35,2022-01-15 21:38:56.477000+01:00
717,19.3,35,2022-01-15 21:55:05.492000+01:00
718,19.15,35,2022-01-15 22:11:14.623000+01:00
719,19.15,35,2022-01-15 22:27:23.878000+01:00
720,19.15,35,2022-01-15 22:43:33.196000+01:00
721,19.1,36,2022-01-15 22:59:42.534000+01:00
722,19.0,36,2022-01-15 23:15:52.065000+01:00
723,19.05,36,2022-01-15 23:32:01.419000+01:00
724,19.05,35,2022-01-15 23:48:10.863000+01:00
725,19.0,36,2022-01-16 00:04:20.494000+01:00
726,18.95,35,2022-01-16 00:20:30.113000+01:00
727,18.9,35,2022-01-16 00:36:39.894000+01:00
728,18.9,35,2022-01-16 00:52:50.151000+01:00
729,18.8,35,2022-01-16 01:09:00.304000+01:00
730,18.75,35,2022-01-16 01:25:10.789000+01:00
731,18.75,34,2022-01-16 01:41:21.254000+01:00
732,18.7,34,2022-01-16 01:57:31.832000+01:00
733,18.65,34,2022-01-16 02:13:42.649000+01:00
734,18.65,34,2022-01-16 02:29:53.636000+01:00
735,18.65,33,2022-01-16 02:46:04.564000+01:00
736,18.6,33,2022-01-16 03:02:15.503000+01:00
737,18.55,33,2022-01-16 03:18:26.527000+01:00
738,18.45,33,2022-01-16 03:34:37.878000+01:00
739,18.45,33,2022-01-16 03:50:49.225000+01:00
740,18.4,33,2022-01-16 04:07:00.583000+01:00
741,18.4,32,2022-01-16 04:23:11.756000+01:00
742,18.35,32,2022-01-16 04:39:23.407000+01:00
743,18.35,32,2022-01-16 04:55:35.014000+01:00
744,18.3,32,2022-01-16 05:11:46.663000+01:00
745,18.3,32,2022-01-16 05:27:58.549000+01:00
746,18.25,32,2022-01-16 05:44:10.326000+01:00
747,18.25,32,2022-01-16 06:00:22.170000+01:00
748,18.2,32,2022-01-16 06:16:34.242000+01:00
749,18.25,32,2022-01-16 06:32:46.238000+01:00
750,18.25,33,2022-01-16 06:48:58.240000+01:00
751,18.3,34,2022-01-16 07:05:10.170000+01:00
752,19.0,33,2022-01-16 07:21:20.914000+01:00
753,20.05,33,2022-01-16 07:37:29.137000+01:00
754,20.8,32,2022-01-16 07:53:34.843000+01:00
755,20.35,33,2022-01-16 08:09:40.065000+01:00
756,20.05,33,2022-01-16 08:25:46.384000+01:00
757,19.9,33,2022-01-16 08:41:52.920000+01:00
758,19.95,33,2022-01-16 08:57:59.633000+01:00
759,19.85,34,2022-01-16 09:14:06.792000+01:00
760,20.0,34,2022-01-16 09:30:14.112000+01:00
761,20.8,32,2022-01-16 09:46:19.438000+01:00
762,21.3,32,2022-01-16 10:02:23.158000+01:00
763,20.85,32,2022-01-16 10:18:26.785000+01:00
764,20.55,33,2022-01-16 10:34:31.285000+01:00
765,20.4,33,2022-01-16 10:50:36.462000+01:00
766,20.25,32,2022-01-16 11:06:41.959000+01:00
767,20.15,33,2022-01-16 11:22:47.943000+01:00
768,20.05,33,2022-01-16 11:38:54.387000+01:00
769,20.0,32,2022-01-16 11:55:00.941000+01:00
770,19.95,32,2022-01-16 12:11:07.767000+01:00
771,19.9,34,2022-01-16 12:27:14.527000+01:00
772,19.85,33,2022-01-16 12:43:21.625000+01:00
773,19.8,41,2022-01-16 12:59:28.957000+01:00
774,19.85,42,2022-01-16 13:15:36.309000+01:00
775,19.8,39,2022-01-16 13:31:43.553000+01:00
776,19.7,37,2022-01-16 13:47:51.096000+01:00
777,19.6,36,2022-01-16 14:03:58.844000+01:00
778,19.6,36,2022-01-16 14:20:06.837000+01:00
779,19.95,34,2022-01-16 14:36:14.056000+01:00
780,19.85,35,2022-01-16 14:52:21.265000+01:00
781,19.8,36,2022-01-16 15:08:28.609000+01:00
782,19.7,35,2022-01-16 15:24:35.976000+01:00
783,19.65,36,2022-01-16 15:40:43.591000+01:00
784,19.55,37,2022-01-16 15:56:51.400000+01:00
785,19.55,36,2022-01-16 16:12:59.422000+01:00
786,19.4,35,2022-01-16 16:29:07.667000+01:00
787,19.4,35,2022-01-16 16:45:16.218000+01:00
788,19.35,35,2022-01-16 17:01:24.735000+01:00
789,20.35,34,2022-01-16 17:17:31.666000+01:00
790,21.0,33,2022-01-16 17:33:36.408000+01:00
791,21.5,32,2022-01-16 17:49:39.648000+01:00
792,21.5,33,2022-01-16 18:05:41.659000+01:00
793,21.1,34,2022-01-16 18:21:44.818000+01:00
794,20.9,34,2022-01-16 18:37:48.844000+01:00
795,20.8,35,2022-01-16 18:53:53.369000+01:00
796,20.6,35,2022-01-16 19:09:58.297000+01:00
797,20.45,35,2022-01-16 19:26:03.833000+01:00
798,20.3,35,2022-01-16 19:42:09.389000+01:00
799,20.25,34,2022-01-16 19:58:15.476000+01:00
800,20.05,34,2022-01-16 20:14:22.168000+01:00
801,19.95,34,2022-01-16 20:30:28.960000+01:00
802,19.8,33,2022-01-16 20:46:36.088000+01:00
803,19.75,33,2022-01-16 21:02:43.548000+01:00
804,19.7,33,2022-01-16 21:18:51.245000+01:00
805,19.7,34,2022-01-16 21:34:58.944000+01:00
806,19.65,33,2022-01-16 21:51:06.691000+01:00
807,19.55,33,2022-01-16 22:07:14.669000+01:00
808,19.45,32,2022-01-16 22:23:22.690000+01:00
809,19.4,32,2022-01-16 22:39:31.137000+01:00
810,19.35,32,2022-01-16 22:55:39.833000+01:00
811,19.3,32,2022-01-16 23:11:48.565000+01:00
812,19.35,35,2022-01-16 23:27:57.167000+01:00
813,19.3,34,2022-01-16 23:44:06.109000+01:00
814,19.2,33,2022-01-17 00:00:15.206000+01:00
815,19.1,33,2022-01-17 00:16:24.393000+01:00
816,19.05,33,2022-01-17 00:32:33.519000+01:00
817,18.95,33,2022-01-17 00:48:42.968000+01:00
818,18.9,33,2022-01-17 01:04:52.755000+01:00
819,18.8,33,2022-01-17 01:21:02.924000+01:00
820,18.75,33,2022-01-17 01:37:13.183000+01:00
821,18.7,33,2022-01-17 01:53:23.539000+01:00
822,18.7,33,2022-01-17 02:09:34.004000+01:00
823,18.6,33,2022-01-17 02:25:44.571000+01:00
824,18.5,33,2022-01-17 02:41:55.402000+01:00
825,18.45,33,2022-01-17 02:58:06.578000+01:00
826,18.4,33,2022-01-17 03:14:18.215000+01:00
827,18.35,33,2022-01-17 03:30:29.913000+01:00
828,18.3,33,2022-01-17 03:46:41.238000+01:00
829,18.3,33,2022-01-17 04:02:52.862000+01:00
830,18.2,33,2022-01-17 04:19:04.610000+01:00
831,18.15,33,2022-01-17 04:35:16.461000+01:00
832,18.15,33,2022-01-17 04:51:28.505000+01:00
833,18.1,34,2022-01-17 05:07:40.676000+01:00
834,18.05,34,2022-01-17 05:23:52.900000+01:00
835,18.0,34,2022-01-17 05:40:05.258000+01:00
836,18.0,34,2022-01-17 05:56:17.605000+01:00
837,17.95,34,2022-01-17 06:12:30.112000+01:00
838,17.9,34,2022-01-17 06:28:42.717000+01:00
839,17.85,35,2022-01-17 06:44:55.493000+01:00
840,17.9,35,2022-01-17 07:01:08.448000+01:00
841,17.9,36,2022-01-17 07:17:21.150000+01:00
842,17.95,36,2022-01-17 07:33:34.033000+01:00
843,17.95,37,2022-01-17 07:49:46.650000+01:00
844,18.35,36,2022-01-17 08:05:58.810000+01:00
845,18.35,36,2022-01-17 08:22:10.241000+01:00
846,18.25,36,2022-01-17 08:38:22.023000+01:00
847,18.2,35,2022-01-17 08:54:33.905000+01:00
848,18.2,35,2022-01-17 09:10:46.477000+01:00
849,18.15,35,2022-01-17 09:26:59.014000+01:00
850,18.05,35,2022-01-17 09:43:11.440000+01:00
851,18.1,34,2022-01-17 09:59:23.845000+01:00
852,18.65,35,2022-01-17 10:15:35.739000+01:00
853,19.5,33,2022-01-17 10:31:45.002000+01:00
854,19.4,34,2022-01-17 10:47:53.141000+01:00
855,19.35,34,2022-01-17 11:04:02.067000+01:00
856,20.25,32,2022-01-17 11:20:09.121000+01:00
857,20.85,32,2022-01-17 11:36:14.015000+01:00
858,21.35,31,2022-01-17 11:52:17.465000+01:00
859,21.75,31,2022-01-17 12:08:19.800000+01:00
860,21.1,31,2022-01-17 12:24:22.444000+01:00
861,20.85,36,2022-01-17 12:40:26.336000+01:00
862,20.7,37,2022-01-17 12:56:31.023000+01:00
863,20.4,36,2022-01-17 13:12:36.116000+01:00
864,20.3,36,2022-01-17 13:28:41.793000+01:00
865,20.1,35,2022-01-17 13:44:48.006000+01:00
866,20.05,35,2022-01-17 14:00:54.565000+01:00
867,19.9,35,2022-01-17 14:17:01.492000+01:00
868,19.8,34,2022-01-17 14:33:08.573000+01:00
869,19.65,34,2022-01-17 14:49:16.134000+01:00
870,19.9,34,2022-01-17 15:05:24.251000+01:00
871,20.85,33,2022-01-17 15:21:29.987000+01:00
872,20.8,32,2022-01-17 15:37:34.322000+01:00
873,20.45,33,2022-01-17 15:53:39.280000+01:00
874,20.25,32,2022-01-17 16:09:45.146000+01:00
875,20.05,33,2022-01-17 16:25:51.349000+01:00
876,19.95,33,2022-01-17 16:41:57.893000+01:00
877,20.9,33,2022-01-17 16:58:03.465000+01:00
878,21.6,32,2022-01-17 17:14:06.613000+01:00
879,22.15,31,2022-01-17 17:30:08.207000+01:00
880,22.55,31,2022-01-17 17:46:08.415000+01:00
881,22.0,31,2022-01-17 18:02:08.987000+01:00
882,21.6,31,2022-01-17 18:18:10.926000+01:00
883,21.4,32,2022-01-17 18:34:13.771000+01:00
884,21.3,33,2022-01-17 18:50:16.975000+01:00
885,21.0,33,2022-01-17 19:06:20.534000+01:00
886,20.8,32,2022-01-17 19:22:24.892000+01:00
887,20.65,32,2022-01-17 19:38:29.553000+01:00
888,20.5,32,2022-01-17 19:54:34.647000+01:00
889,20.35,32,2022-01-17 20:10:40.241000+01:00
890,20.3,32,2022-01-17 20:26:46.084000+01:00
891,20.15,32,2022-01-17 20:42:52.428000+01:00
892,20.0,31,2022-01-17 20:58:59.075000+01:00
893,19.9,31,2022-01-17 21:15:05.862000+01:00
894,19.85,31,2022-01-17 21:31:13.027000+01:00
895,19.7,31,2022-01-17 21:47:20.508000+01:00
896,19.7,31,2022-01-17 22:03:28.367000+01:00
897,19.6,32,2022-01-17 22:19:36.498000+01:00
898,19.55,32,2022-01-17 22:35:44.599000+01:00
899,19.4,32,2022-01-17 22:51:52.905000+01:00
900,19.35,32,2022-01-17 23:08:01.288000+01:00
901,19.25,32,2022-01-17 23:24:09.918000+01:00
902,19.25,32,2022-01-17 23:40:18.823000+01:00
903,19.2,32,2022-01-17 23:56:27.876000+01:00
904,19.1,32,2022-01-18 00:12:37.031000+01:00
905,19.1,32,2022-01-18 00:28:46.566000+01:00
906,18.95,32,2022-01-18 00:44:56.065000+01:00
907,19.65,32,2022-01-18 01:01:05.161000+01:00
908,20.55,31,2022-01-18 01:17:11.477000+01:00
909,21.15,30,2022-01-18 01:33:15.877000+01:00
910,20.65,31,2022-01-18 01:49:20.195000+01:00
911,20.3,32,2022-01-18 02:05:25.723000+01:00
912,20.05,32,2022-01-18 02:21:31.896000+01:00
913,19.9,32,2022-01-18 02:37:38.612000+01:00
914,19.8,33,2022-01-18 02:53:45.611000+01:00
915,19.7,33,2022-01-18 03:09:53.084000+01:00
916,19.6,33,2022-01-18 03:26:00.562000+01:00
917,19.55,33,2022-01-18 03:42:08.461000+01:00
918,19.4,34,2022-01-18 03:58:16.860000+01:00
919,19.35,34,2022-01-18 04:14:25.154000+01:00
920,19.3,34,2022-01-18 04:30:33.796000+01:00
921,19.3,34,2022-01-18 04:46:42.713000+01:00
922,19.2,35,2022-01-18 05:02:51.620000+01:00
923,19.15,35,2022-01-18 05:19:00.609000+01:00
924,19.1,35,2022-01-18 05:35:09.759000+01:00
925,19.05,35,2022-01-18 05:51:19.230000+01:00
926,19.0,35,2022-01-18 06:07:28.728000+01:00
927,19.0,35,2022-01-18 06:23:38.170000+01:00
928,19.0,35,2022-01-18 06:39:47.872000+01:00
929,19.0,36,2022-01-18 06:55:57.621000+01:00
930,19.0,38,2022-01-18 07:12:07.355000+01:00
931,19.05,38,2022-01-18 07:28:16.976000+01:00
932,19.05,38,2022-01-18 07:44:26.577000+01:00
933,19.85,36,2022-01-18 08:00:35.618000+01:00
934,20.7,35,2022-01-18 08:16:41.532000+01:00
935,21.35,33,2022-01-18 08:32:45.566000+01:00
936,21.85,32,2022-01-18 08:48:47.755000+01:00
937,22.3,31,2022-01-18 09:04:48.423000+01:00
938,22.45,31,2022-01-18 09:20:48.116000+01:00
939,22.3,31,2022-01-18 09:36:48.029000+01:00
940,22.35,31,2022-01-18 09:52:48.013000+01:00
941,22.4,31,2022-01-18 10:08:47.879000+01:00
942,22.4,31,2022-01-18 10:24:47.794000+01:00
943,22.6,32,2022-01-18 10:40:47.374000+01:00
944,22.75,32,2022-01-18 10:56:46.607000+01:00
945,22.85,32,2022-01-18 11:12:45.213000+01:00
946,22.65,32,2022-01-18 11:28:44.186000+01:00
947,22.3,33,2022-01-18 11:44:43.949000+01:00
948,22.0,33,2022-01-18 12:00:44.761000+01:00
949,21.85,33,2022-01-18 12:16:46.368000+01:00
950,21.7,34,2022-01-18 12:32:48.718000+01:00
951,21.45,34,2022-01-18 12:48:51.077000+01:00
952,21.35,34,2022-01-18 13:04:54.066000+01:00
953,21.2,34,2022-01-18 13:20:57.272000+01:00
954,22.15,33,2022-01-18 13:36:59.621000+01:00
955,22.9,32,2022-01-18 13:52:59.258000+01:00
956,23.4,32,2022-01-18 14:08:57.193000+01:00
957,22.85,33,2022-01-18 14:24:55.531000+01:00
958,22.35,33,2022-01-18 14:40:55.019000+01:00
959,22.2,33,2022-01-18 14:56:55.347000+01:00
960,21.95,33,2022-01-18 15:12:55.933000+01:00
961,21.8,33,2022-01-18 15:28:57.150000+01:00
962,21.85,34,2022-01-18 15:44:59.070000+01:00
963,22.35,34,2022-01-18 16:00:59.535000+01:00
964,22.0,34,2022-01-18 16:17:00.175000+01:00
965,21.85,35,2022-01-18 16:33:01.433000+01:00
966,21.75,36,2022-01-18 16:49:03.139000+01:00
967,21.7,36,2022-01-18 17:05:05.096000+01:00
968,21.55,36,2022-01-18 17:21:07.323000+01:00
969,21.5,36,2022-01-18 17:37:09.854000+01:00
970,21.45,37,2022-01-18 17:53:12.421000+01:00
971,21.4,37,2022-01-18 18:09:15.432000+01:00
972,21.35,38,2022-01-18 18:25:18.431000+01:00
973,21.35,38,2022-01-18 18:41:21.172000+01:00
974,21.35,38,2022-01-18 18:57:24.158000+01:00
975,21.3,38,2022-01-18 19:13:27.370000+01:00
976,21.2,38,2022-01-18 19:29:31.092000+01:00
977,21.15,37,2022-01-18 19:45:34.675000+01:00
978,20.95,37,2022-01-18 20:01:38.566000+01:00
979,20.85,37,2022-01-18 20:17:42.662000+01:00
980,20.8,37,2022-01-18 20:33:47.333000+01:00
981,20.75,37,2022-01-18 20:49:52.037000+01:00
982,20.65,37,2022-01-18 21:05:56.907000+01:00
983,20.6,37,2022-01-18 21:22:02.030000+01:00
984,20.55,37,2022-01-18 21:38:07.467000+01:00
985,20.45,37,2022-01-18 21:54:12.900000+01:00
986,20.45,37,2022-01-18 22:10:18.236000+01:00
987,20.4,37,2022-01-18 22:26:24.070000+01:00
988,20.35,37,2022-01-18 22:42:30.016000+01:00
989,20.25,37,2022-01-18 22:58:36.063000+01:00
