,2LivingRoomCenter,timestamp
537,19.4,2022-01-09 23:13:15.252000+01:00
538,19.25,2022-01-09 23:18:25.540000+01:00
539,19.2,2022-01-09 23:24:21.558000+01:00
540,19.1,2022-01-09 23:29:31.950000+01:00
541,19.2,2022-01-09 23:35:28.154000+01:00
542,19.1,2022-01-09 23:40:38.733000+01:00
543,19.0,2022-01-09 23:46:35.167000+01:00
544,19.05,2022-01-09 23:51:45.837000+01:00
545,18.85,2022-01-09 23:57:42.344000+01:00
546,18.85,2022-01-10 00:02:53.166000+01:00
547,18.8,2022-01-10 00:08:49.758000+01:00
548,18.6,2022-01-10 00:14:00.718000+01:00
549,18.75,2022-01-10 00:19:57.516000+01:00
550,18.6,2022-01-10 00:25:08.558000+01:00
551,18.55,2022-01-10 00:31:05.520000+01:00
552,18.55,2022-01-10 00:36:16.637000+01:00
553,18.45,2022-01-10 00:42:13.646000+01:00
554,18.4,2022-01-10 00:47:24.923000+01:00
555,18.4,2022-01-10 00:53:22.100000+01:00
556,18.4,2022-01-10 00:58:33.536000+01:00
557,18.3,2022-01-10 01:04:30.798000+01:00
558,18.35,2022-01-10 01:09:42.303000+01:00
559,18.25,2022-01-10 01:15:39.732000+01:00
560,18.2,2022-01-10 01:20:51.273000+01:00
561,18.0,2022-01-10 01:26:48.701000+01:00
562,18.1,2022-01-10 01:32:00.326000+01:00
563,18.0,2022-01-10 01:37:57.864000+01:00
564,18.05,2022-01-10 01:43:09.519000+01:00
565,18.05,2022-01-10 01:49:07.082000+01:00
566,17.85,2022-01-10 01:54:18.800000+01:00
567,17.85,2022-01-10 02:00:16.470000+01:00
568,17.85,2022-01-10 02:05:28.215000+01:00
569,17.8,2022-01-10 02:11:25.954000+01:00
570,17.8,2022-01-10 02:16:37.817000+01:00
571,17.8,2022-01-10 02:22:35.578000+01:00
572,17.75,2022-01-10 02:27:47.455000+01:00
573,17.7,2022-01-10 02:33:45.294000+01:00
574,17.7,2022-01-10 02:38:57.250000+01:00
575,17.55,2022-01-10 02:44:55.183000+01:00
576,17.6,2022-01-10 02:50:07.221000+01:00
577,17.6,2022-01-10 02:56:05.150000+01:00
578,17.65,2022-01-10 03:01:17.219000+01:00
579,17.5,2022-01-10 03:07:15.261000+01:00
580,17.55,2022-01-10 03:12:27.503000+01:00
581,17.45,2022-01-10 03:18:25.722000+01:00
582,17.45,2022-01-10 03:23:38.016000+01:00
583,17.55,2022-01-10 03:29:36.238000+01:00
584,17.5,2022-01-10 03:34:48.594000+01:00
585,17.4,2022-01-10 03:40:46.882000+01:00
586,17.3,2022-01-10 03:45:59.266000+01:00
587,17.35,2022-01-10 03:51:57.594000+01:00
588,17.4,2022-01-10 03:57:09.932000+01:00
589,17.3,2022-01-10 04:03:08.425000+01:00
590,17.25,2022-01-10 04:08:20.934000+01:00
591,17.2,2022-01-10 04:14:19.483000+01:00
592,17.25,2022-01-10 04:19:32.025000+01:00
593,17.25,2022-01-10 04:25:30.668000+01:00
594,17.0,2022-01-10 04:30:43.269000+01:00
595,17.2,2022-01-10 04:36:41.787000+01:00
596,17.2,2022-01-10 04:41:54.321000+01:00
597,17.15,2022-01-10 04:47:52.846000+01:00
598,17.15,2022-01-10 04:53:05.448000+01:00
599,17.15,2022-01-10 04:59:04.113000+01:00
600,17.0,2022-01-10 05:04:16.722000+01:00
601,17.05,2022-01-10 05:10:15.514000+01:00
602,16.95,2022-01-10 05:15:28.255000+01:00
603,16.95,2022-01-10 05:21:27.107000+01:00
604,17.05,2022-01-10 05:26:39.853000+01:00
605,16.95,2022-01-10 05:32:38.669000+01:00
606,16.9,2022-01-10 05:37:51.385000+01:00
607,16.95,2022-01-10 05:43:50.167000+01:00
608,16.95,2022-01-10 05:49:02.928000+01:00
609,16.85,2022-01-10 05:55:01.728000+01:00
610,16.9,2022-01-10 06:00:14.517000+01:00
611,16.9,2022-01-10 06:06:13.382000+01:00
612,16.8,2022-01-10 06:11:26.171000+01:00
613,16.75,2022-01-10 06:17:25.051000+01:00
614,16.8,2022-01-10 06:22:37.954000+01:00
615,16.85,2022-01-10 06:28:36.929000+01:00
616,16.75,2022-01-10 06:33:49.850000+01:00
617,16.8,2022-01-10 06:39:48.935000+01:00
618,16.75,2022-01-10 06:45:01.929000+01:00
619,16.7,2022-01-10 06:50:15.055000+01:00
620,16.75,2022-01-10 06:56:14.137000+01:00
621,16.75,2022-01-10 07:01:27.107000+01:00
622,16.7,2022-01-10 07:06:40.233000+01:00
623,16.75,2022-01-10 07:12:39.295000+01:00
624,16.65,2022-01-10 07:17:52.256000+01:00
625,16.65,2022-01-10 07:23:05.432000+01:00
626,16.7,2022-01-10 07:29:04.563000+01:00
627,16.7,2022-01-10 07:34:17.636000+01:00
628,16.8,2022-01-10 07:40:16.670000+01:00
629,17.15,2022-01-10 07:45:29.300000+01:00
630,17.55,2022-01-10 07:51:27.515000+01:00
631,17.8,2022-01-10 07:56:39.350000+01:00
632,18.15,2022-01-10 08:02:36.541000+01:00
633,18.5,2022-01-10 08:07:47.474000+01:00
634,19.0,2022-01-10 08:13:43.783000+01:00
635,19.2,2022-01-10 08:18:53.990000+01:00
636,19.45,2022-01-10 08:24:49.561000+01:00
637,19.75,2022-01-10 08:29:59.200000+01:00
638,19.9,2022-01-10 08:35:54.243000+01:00
639,20.2,2022-01-10 08:41:49.177000+01:00
640,20.15,2022-01-10 08:47:43.919000+01:00
641,20.35,2022-01-10 08:53:38.567000+01:00
642,20.4,2022-01-10 08:59:33.180000+01:00
643,20.45,2022-01-10 09:05:27.756000+01:00
644,20.45,2022-01-10 09:11:22.294000+01:00
645,20.4,2022-01-10 09:17:16.758000+01:00
646,20.4,2022-01-10 09:23:11.216000+01:00
647,20.5,2022-01-10 09:28:20.042000+01:00
648,20.5,2022-01-10 09:34:14.281000+01:00
649,20.6,2022-01-10 09:40:08.660000+01:00
650,20.45,2022-01-10 09:46:03.053000+01:00
651,20.45,2022-01-10 09:51:57.456000+01:00
652,20.4,2022-01-10 09:57:51.871000+01:00
653,20.45,2022-01-10 10:03:46.273000+01:00
654,20.7,2022-01-10 10:09:40.541000+01:00
655,20.65,2022-01-10 10:15:34.595000+01:00
656,20.85,2022-01-10 10:21:28.531000+01:00
657,20.9,2022-01-10 10:27:22.488000+01:00
658,20.85,2022-01-10 10:33:16.342000+01:00
659,20.9,2022-01-10 10:39:10.156000+01:00
660,21.0,2022-01-10 10:45:03.864000+01:00
661,20.95,2022-01-10 10:50:57.600000+01:00
662,20.9,2022-01-10 10:56:51.350000+01:00
663,20.95,2022-01-10 11:02:45.120000+01:00
664,20.85,2022-01-10 11:08:38.944000+01:00
665,20.85,2022-01-10 11:14:32.816000+01:00
666,20.9,2022-01-10 11:20:26.763000+01:00
667,20.9,2022-01-10 11:26:20.729000+01:00
668,21.05,2022-01-10 11:32:14.577000+01:00
669,21.15,2022-01-10 11:38:08.276000+01:00
670,21.3,2022-01-10 11:44:01.832000+01:00
671,21.4,2022-01-10 11:49:55.198000+01:00
672,21.65,2022-01-10 11:55:48.411000+01:00
673,21.65,2022-01-10 12:01:41.494000+01:00
674,21.75,2022-01-10 12:07:34.595000+01:00
675,21.65,2022-01-10 12:13:27.605000+01:00
676,21.8,2022-01-10 12:19:20.643000+01:00
677,21.65,2022-01-10 12:25:13.714000+01:00
678,21.8,2022-01-10 12:31:06.743000+01:00
679,21.65,2022-01-10 12:36:59.740000+01:00
680,21.6,2022-01-10 12:42:52.766000+01:00
681,21.6,2022-01-10 12:48:45.896000+01:00
682,21.45,2022-01-10 12:54:39.029000+01:00
683,21.4,2022-01-10 13:00:32.316000+01:00
684,21.3,2022-01-10 13:06:25.711000+01:00
685,21.2,2022-01-10 13:12:19.214000+01:00
686,21.2,2022-01-10 13:18:12.814000+01:00
687,21.1,2022-01-10 13:24:06.542000+01:00
688,21.0,2022-01-10 13:30:00.320000+01:00
689,21.25,2022-01-10 13:35:54.081000+01:00
690,21.65,2022-01-10 13:41:47.503000+01:00
691,22.05,2022-01-10 13:47:40.342000+01:00
692,22.6,2022-01-10 13:53:32.655000+01:00
693,22.75,2022-01-10 13:59:24.551000+01:00
694,22.7,2022-01-10 14:05:16.545000+01:00
695,22.55,2022-01-10 14:11:08.549000+01:00
696,22.65,2022-01-10 14:17:00.501000+01:00
697,22.8,2022-01-10 14:22:52.392000+01:00
698,23.05,2022-01-10 14:28:44.088000+01:00
699,23.3,2022-01-10 14:34:35.572000+01:00
700,23.35,2022-01-10 14:40:26.707000+01:00
701,23.6,2022-01-10 14:46:17.553000+01:00
702,23.9,2022-01-10 14:52:08.220000+01:00
703,23.95,2022-01-10 14:57:58.674000+01:00
704,24.15,2022-01-10 15:03:48.821000+01:00
705,24.3,2022-01-10 15:09:38.858000+01:00
706,24.4,2022-01-10 15:15:28.664000+01:00
707,24.45,2022-01-10 15:21:18.314000+01:00
708,24.65,2022-01-10 15:27:07.845000+01:00
709,24.7,2022-01-10 15:32:57.290000+01:00
710,24.75,2022-01-10 15:38:46.666000+01:00
711,24.8,2022-01-10 15:44:35.979000+01:00
712,24.8,2022-01-10 15:50:25.326000+01:00
713,24.75,2022-01-10 15:56:14.654000+01:00
714,24.75,2022-01-10 16:02:04.080000+01:00
715,24.7,2022-01-10 16:07:53.524000+01:00
716,24.65,2022-01-10 16:13:42.969000+01:00
717,24.65,2022-01-10 16:19:32.473000+01:00
718,24.55,2022-01-10 16:25:22.050000+01:00
719,24.4,2022-01-10 16:31:11.772000+01:00
720,24.35,2022-01-10 16:37:01.592000+01:00
721,24.4,2022-01-10 16:42:51.482000+01:00
722,24.45,2022-01-10 16:48:41.390000+01:00
723,24.5,2022-01-10 16:54:31.115000+01:00
724,24.65,2022-01-10 17:00:20.718000+01:00
725,24.75,2022-01-10 17:06:10.201000+01:00
726,24.85,2022-01-10 17:11:59.465000+01:00
727,24.95,2022-01-10 17:17:48.537000+01:00
728,24.95,2022-01-10 17:23:37.627000+01:00
729,25.0,2022-01-10 17:29:26.689000+01:00
730,25.0,2022-01-10 17:35:15.636000+01:00
731,25.0,2022-01-10 17:41:04.659000+01:00
732,24.95,2022-01-10 17:46:53.861000+01:00
733,24.85,2022-01-10 17:52:43.106000+01:00
734,24.8,2022-01-10 17:58:32.461000+01:00
735,24.75,2022-01-10 18:04:21.882000+01:00
736,24.6,2022-01-10 18:10:11.501000+01:00
737,24.55,2022-01-10 18:16:01.095000+01:00
738,24.45,2022-01-10 18:21:50.818000+01:00
739,24.35,2022-01-10 18:27:40.683000+01:00
740,24.25,2022-01-10 18:33:30.806000+01:00
741,24.1,2022-01-10 18:39:21.128000+01:00
742,23.9,2022-01-10 18:45:11.622000+01:00
743,23.85,2022-01-10 18:51:02.382000+01:00
744,23.65,2022-01-10 18:56:53.305000+01:00
745,23.6,2022-01-10 19:02:44.339000+01:00
746,23.4,2022-01-10 19:08:35.515000+01:00
747,23.25,2022-01-10 19:14:26.887000+01:00
748,23.15,2022-01-10 19:20:18.389000+01:00
749,22.95,2022-01-10 19:26:10.045000+01:00
750,22.9,2022-01-10 19:32:01.832000+01:00
751,22.7,2022-01-10 19:37:53.791000+01:00
752,22.6,2022-01-10 19:43:45.893000+01:00
753,22.45,2022-01-10 19:49:38.111000+01:00
754,22.4,2022-01-10 19:55:30.490000+01:00
755,22.3,2022-01-10 20:01:23.069000+01:00
756,22.15,2022-01-10 20:07:15.785000+01:00
757,22.0,2022-01-10 20:13:08.654000+01:00
758,21.85,2022-01-10 20:19:01.649000+01:00
759,21.95,2022-01-10 20:24:54.725000+01:00
760,21.75,2022-01-10 20:30:47.993000+01:00
761,21.6,2022-01-10 20:36:41.220000+01:00
762,21.5,2022-01-10 20:42:34.598000+01:00
763,21.45,2022-01-10 20:48:28.033000+01:00
764,21.3,2022-01-10 20:54:21.638000+01:00
765,21.25,2022-01-10 21:00:15.346000+01:00
766,21.25,2022-01-10 21:06:09.271000+01:00
767,21.05,2022-01-10 21:12:03.310000+01:00
768,21.0,2022-01-10 21:17:57.439000+01:00
769,20.85,2022-01-10 21:23:51.647000+01:00
770,20.85,2022-01-10 21:29:46.053000+01:00
771,20.7,2022-01-10 21:34:54.986000+01:00
772,20.65,2022-01-10 21:40:49.423000+01:00
773,20.55,2022-01-10 21:46:44.160000+01:00
774,20.55,2022-01-10 21:51:53.322000+01:00
775,20.55,2022-01-10 21:57:47.945000+01:00
776,20.55,2022-01-10 22:03:42.750000+01:00
777,20.4,2022-01-10 22:08:51.945000+01:00
778,20.35,2022-01-10 22:14:46.768000+01:00
779,20.25,2022-01-10 22:19:56.150000+01:00
780,20.25,2022-01-10 22:25:51.145000+01:00
781,20.15,2022-01-10 22:31:00.667000+01:00
782,20.15,2022-01-10 22:36:55.801000+01:00
783,19.95,2022-01-10 22:42:51.176000+01:00
784,19.9,2022-01-10 22:48:00.860000+01:00
785,19.95,2022-01-10 22:53:56.267000+01:00
786,19.8,2022-01-10 22:59:06.128000+01:00
787,19.8,2022-01-10 23:05:01.656000+01:00
788,19.75,2022-01-10 23:10:11.586000+01:00
789,19.7,2022-01-10 23:16:07.239000+01:00
790,19.7,2022-01-10 23:21:17.295000+01:00
791,19.6,2022-01-10 23:27:13.037000+01:00
792,19.5,2022-01-10 23:32:23.138000+01:00
793,19.6,2022-01-10 23:38:18.965000+01:00
794,19.65,2022-01-10 23:43:29.202000+01:00
795,19.6,2022-01-10 23:49:25.104000+01:00
796,19.45,2022-01-10 23:54:35.414000+01:00
797,19.4,2022-01-11 00:00:31.500000+01:00
798,19.35,2022-01-11 00:05:41.943000+01:00
799,19.4,2022-01-11 00:11:38.108000+01:00
800,19.2,2022-01-11 00:16:48.541000+01:00
801,19.3,2022-01-11 00:22:44.812000+01:00
802,19.3,2022-01-11 00:27:55.323000+01:00
803,19.1,2022-01-11 00:33:51.770000+01:00
804,19.15,2022-01-11 00:39:02.497000+01:00
805,19.1,2022-01-11 00:44:59.050000+01:00
806,19.15,2022-01-11 00:50:09.852000+01:00
807,19.15,2022-01-11 00:56:06.423000+01:00
808,19.05,2022-01-11 01:01:17.296000+01:00
809,19.05,2022-01-11 01:07:13.985000+01:00
810,18.85,2022-01-11 01:12:24.943000+01:00
811,19.0,2022-01-11 01:18:21.734000+01:00
812,18.9,2022-01-11 01:23:32.718000+01:00
813,18.9,2022-01-11 01:29:29.536000+01:00
814,18.85,2022-01-11 01:34:40.617000+01:00
815,18.8,2022-01-11 01:40:37.513000+01:00
816,18.85,2022-01-11 01:45:48.646000+01:00
817,18.6,2022-01-11 01:51:45.593000+01:00
818,18.6,2022-01-11 01:56:56.690000+01:00
819,18.8,2022-01-11 02:02:53.686000+01:00
820,18.8,2022-01-11 02:08:04.862000+01:00
821,18.65,2022-01-11 02:14:01.939000+01:00
822,18.65,2022-01-11 02:19:13.180000+01:00
823,18.6,2022-01-11 02:25:10.350000+01:00
824,18.6,2022-01-11 02:30:21.678000+01:00
825,18.65,2022-01-11 02:36:18.886000+01:00
826,18.5,2022-01-11 02:41:30.236000+01:00
827,18.35,2022-01-11 02:47:27.419000+01:00
828,18.65,2022-01-11 02:52:38.714000+01:00
829,18.9,2022-01-11 02:58:35.599000+01:00
830,19.1,2022-01-11 03:03:46.327000+01:00
831,19.55,2022-01-11 03:09:42.408000+01:00
832,19.85,2022-01-11 03:14:52.506000+01:00
833,19.9,2022-01-11 03:20:47.965000+01:00
834,20.2,2022-01-11 03:25:57.565000+01:00
835,20.4,2022-01-11 03:31:52.409000+01:00
836,20.65,2022-01-11 03:37:47.084000+01:00
837,20.85,2022-01-11 03:43:41.455000+01:00
838,21.05,2022-01-11 03:49:35.532000+01:00
839,21.15,2022-01-11 03:55:29.435000+01:00
840,21.05,2022-01-11 04:01:23.282000+01:00
841,21.0,2022-01-11 04:07:17.298000+01:00
842,20.75,2022-01-11 04:13:11.508000+01:00
843,20.55,2022-01-11 04:19:05.971000+01:00
844,20.45,2022-01-11 04:25:00.555000+01:00
845,20.35,2022-01-11 04:30:55.238000+01:00
846,20.2,2022-01-11 04:36:50.074000+01:00
847,20.1,2022-01-11 04:42:45.174000+01:00
848,19.95,2022-01-11 04:47:54.667000+01:00
849,20.1,2022-01-11 04:53:50+01:00
850,19.8,2022-01-11 04:58:59.855000+01:00
851,19.7,2022-01-11 05:04:55.443000+01:00
852,19.75,2022-01-11 05:10:05.499000+01:00
853,19.7,2022-01-11 05:16:01.284000+01:00
854,19.5,2022-01-11 05:21:11.526000+01:00
855,19.45,2022-01-11 05:27:07.534000+01:00
856,19.35,2022-01-11 05:32:17.782000+01:00
857,19.5,2022-01-11 05:38:13.843000+01:00
858,19.35,2022-01-11 05:43:24.253000+01:00
859,19.4,2022-01-11 05:49:20.420000+01:00
860,19.25,2022-01-11 05:54:30.822000+01:00
861,19.25,2022-01-11 06:00:27.067000+01:00
862,19.15,2022-01-11 06:05:37.720000+01:00
863,19.05,2022-01-11 06:11:34.186000+01:00
864,18.95,2022-01-11 06:16:44.946000+01:00
865,19.1,2022-01-11 06:22:41.473000+01:00
866,18.9,2022-01-11 06:27:52.285000+01:00
867,18.95,2022-01-11 06:33:48.960000+01:00
868,19.05,2022-01-11 06:38:59.864000+01:00
869,18.85,2022-01-11 06:44:56.476000+01:00
870,18.8,2022-01-11 06:50:07.434000+01:00
871,18.8,2022-01-11 06:56:04.151000+01:00
872,18.8,2022-01-11 07:01:15.061000+01:00
873,18.95,2022-01-11 07:07:11.778000+01:00
874,18.9,2022-01-11 07:12:22.752000+01:00
875,18.75,2022-01-11 07:18:19.490000+01:00
876,18.7,2022-01-11 07:23:30.474000+01:00
877,18.65,2022-01-11 07:29:27.251000+01:00
878,18.65,2022-01-11 07:34:38.184000+01:00
879,18.7,2022-01-11 07:40:35.011000+01:00
880,18.75,2022-01-11 07:45:46.091000+01:00
881,18.85,2022-01-11 07:51:43.034000+01:00
882,18.85,2022-01-11 07:56:54.106000+01:00
883,18.8,2022-01-11 08:02:50.867000+01:00
884,18.8,2022-01-11 08:08:01.811000+01:00
885,19.05,2022-01-11 08:13:58.372000+01:00
886,19.3,2022-01-11 08:19:08.645000+01:00
887,19.55,2022-01-11 08:25:04.242000+01:00
888,19.9,2022-01-11 08:30:13.794000+01:00
889,20.3,2022-01-11 08:36:08.405000+01:00
890,20.5,2022-01-11 08:42:02.841000+01:00
891,20.9,2022-01-11 08:47:56.873000+01:00
892,21.2,2022-01-11 08:53:50.511000+01:00
893,21.5,2022-01-11 08:59:43.782000+01:00
894,21.7,2022-01-11 09:05:36.710000+01:00
895,22.1,2022-01-11 09:11:29.378000+01:00
896,22.15,2022-01-11 09:17:21.806000+01:00
897,22.55,2022-01-11 09:23:13.963000+01:00
898,22.65,2022-01-11 09:29:05.936000+01:00
899,22.65,2022-01-11 09:34:57.688000+01:00
900,22.85,2022-01-11 09:40:49.280000+01:00
901,23.0,2022-01-11 09:46:40.702000+01:00
902,23.15,2022-01-11 09:52:32.007000+01:00
903,23.2,2022-01-11 09:58:23.259000+01:00
904,23.2,2022-01-11 10:04:14.437000+01:00
905,23.1,2022-01-11 10:10:05.547000+01:00
906,23.15,2022-01-11 10:15:56.598000+01:00
907,23.3,2022-01-11 10:21:47.706000+01:00
908,23.05,2022-01-11 10:27:38.807000+01:00
909,23.25,2022-01-11 10:33:29.995000+01:00
910,23.0,2022-01-11 10:39:21.119000+01:00
911,22.9,2022-01-11 10:45:12.349000+01:00
912,22.95,2022-01-11 10:51:03.631000+01:00
913,23.05,2022-01-11 10:56:55.025000+01:00
914,22.95,2022-01-11 11:02:46.582000+01:00
915,22.7,2022-01-11 11:08:38.229000+01:00
916,22.6,2022-01-11 11:14:29.988000+01:00
917,22.65,2022-01-11 11:20:21.807000+01:00
918,22.5,2022-01-11 11:26:13.803000+01:00
919,22.4,2022-01-11 11:32:05.843000+01:00
920,22.4,2022-01-11 11:37:57.924000+01:00
921,22.4,2022-01-11 11:43:50.147000+01:00
922,22.15,2022-01-11 11:49:42.427000+01:00
923,22.1,2022-01-11 11:55:34.932000+01:00
924,22.05,2022-01-11 12:01:27.478000+01:00
925,22.2,2022-01-11 12:07:19.944000+01:00
926,22.1,2022-01-11 12:13:12.364000+01:00
927,22.25,2022-01-11 12:19:04.757000+01:00
928,22.2,2022-01-11 12:24:57.084000+01:00
929,22.2,2022-01-11 12:30:49.332000+01:00
930,22.5,2022-01-11 12:36:41.514000+01:00
931,22.5,2022-01-11 12:42:33.539000+01:00
932,22.75,2022-01-11 12:48:25.343000+01:00
933,23.05,2022-01-11 12:54:16.910000+01:00
934,23.35,2022-01-11 13:00:08.028000+01:00
935,23.55,2022-01-11 13:05:58.726000+01:00
936,23.75,2022-01-11 13:11:49.166000+01:00
937,23.95,2022-01-11 13:17:39.458000+01:00
938,24.15,2022-01-11 13:23:29.468000+01:00
939,24.3,2022-01-11 13:29:19.342000+01:00
940,24.55,2022-01-11 13:35:09.060000+01:00
941,24.45,2022-01-11 13:40:58.686000+01:00
942,24.5,2022-01-11 13:46:48.209000+01:00
943,24.55,2022-01-11 13:52:37.724000+01:00
944,24.55,2022-01-11 13:58:27.202000+01:00
945,24.55,2022-01-11 14:04:16.603000+01:00
946,24.55,2022-01-11 14:10:06.036000+01:00
947,24.5,2022-01-11 14:15:55.474000+01:00
948,24.5,2022-01-11 14:21:44.950000+01:00
949,24.4,2022-01-11 14:27:34.474000+01:00
950,24.35,2022-01-11 14:33:24.050000+01:00
951,24.3,2022-01-11 14:39:13.775000+01:00
952,24.25,2022-01-11 14:45:03.609000+01:00
953,24.2,2022-01-11 14:50:53.571000+01:00
954,24.1,2022-01-11 14:56:43.661000+01:00
955,24.15,2022-01-11 15:02:33.819000+01:00
956,23.9,2022-01-11 15:08:24.125000+01:00
957,23.85,2022-01-11 15:14:14.563000+01:00
958,23.7,2022-01-11 15:20:05.178000+01:00
959,23.65,2022-01-11 15:25:55.859000+01:00
960,23.6,2022-01-11 15:31:46.568000+01:00
961,23.6,2022-01-11 15:37:37.322000+01:00
962,23.7,2022-01-11 15:43:27.996000+01:00
963,23.8,2022-01-11 15:49:18.573000+01:00
964,23.9,2022-01-11 15:55:09.055000+01:00
965,24.0,2022-01-11 16:00:59.132000+01:00
966,24.15,2022-01-11 16:06:49.175000+01:00
967,24.35,2022-01-11 16:12:39.115000+01:00
968,24.55,2022-01-11 16:18:28.759000+01:00
969,24.65,2022-01-11 16:24:18.229000+01:00
970,24.8,2022-01-11 16:30:07.593000+01:00
971,24.8,2022-01-11 16:35:56.878000+01:00
972,24.85,2022-01-11 16:41:46.107000+01:00
973,24.85,2022-01-11 16:47:35.205000+01:00
974,24.9,2022-01-11 16:53:24.295000+01:00
975,24.9,2022-01-11 16:59:13.394000+01:00
976,24.85,2022-01-11 17:05:02.478000+01:00
977,24.85,2022-01-11 17:10:51.642000+01:00
978,24.85,2022-01-11 17:16:40.914000+01:00
979,24.8,2022-01-11 17:22:30.201000+01:00
980,24.75,2022-01-11 17:28:19.439000+01:00
981,24.7,2022-01-11 17:34:08.777000+01:00
982,24.65,2022-01-11 17:39:58.208000+01:00
983,24.6,2022-01-11 17:45:47.786000+01:00
984,24.45,2022-01-11 17:51:37.451000+01:00
985,24.4,2022-01-11 17:57:27.185000+01:00
986,24.35,2022-01-11 18:03:16.930000+01:00
987,24.35,2022-01-11 18:09:06.740000+01:00
988,24.2,2022-01-11 18:14:56.699000+01:00
989,24.1,2022-01-11 18:20:46.837000+01:00
990,24.1,2022-01-11 18:26:37.085000+01:00
991,23.95,2022-01-11 18:32:27.434000+01:00
992,23.9,2022-01-11 18:38:17.871000+01:00
993,23.85,2022-01-11 18:44:08.349000+01:00
994,23.75,2022-01-11 18:49:59.016000+01:00
995,23.65,2022-01-11 18:55:49.759000+01:00
996,23.55,2022-01-11 19:01:40.661000+01:00
997,23.45,2022-01-11 19:07:31.670000+01:00
998,23.4,2022-01-11 19:13:22.749000+01:00
999,23.3,2022-01-11 19:19:13.953000+01:00
1000,23.35,2022-01-11 19:25:05.280000+01:00
1001,23.15,2022-01-11 19:30:56.658000+01:00
1002,23.1,2022-01-11 19:36:48.108000+01:00
1003,23.0,2022-01-11 19:42:39.657000+01:00
1004,22.95,2022-01-11 19:48:31.240000+01:00
1005,22.9,2022-01-11 19:54:22.903000+01:00
1006,22.95,2022-01-11 20:00:14.662000+01:00
1007,22.8,2022-01-11 20:06:06.892000+01:00
1008,22.7,2022-01-11 20:11:59.141000+01:00
1009,22.65,2022-01-11 20:17:51.465000+01:00
1010,22.65,2022-01-11 20:23:43.878000+01:00
1011,22.65,2022-01-11 20:29:36.387000+01:00
1012,22.45,2022-01-11 20:35:28.853000+01:00
1013,22.4,2022-01-11 20:41:21.463000+01:00
1014,22.35,2022-01-11 20:47:14.180000+01:00
1015,22.2,2022-01-11 20:53:06.979000+01:00
1016,22.2,2022-01-11 20:58:59.899000+01:00
1017,22.1,2022-01-11 21:04:52.853000+01:00
1018,22.15,2022-01-11 21:10:45.883000+01:00
1019,22.0,2022-01-11 21:16:38.971000+01:00
1020,21.95,2022-01-11 21:22:32.142000+01:00
1021,21.9,2022-01-11 21:28:25.428000+01:00
1022,21.9,2022-01-11 21:34:18.700000+01:00
1023,21.85,2022-01-11 21:40:11.975000+01:00
1024,21.8,2022-01-11 21:46:05.287000+01:00
1025,21.8,2022-01-11 21:51:58.609000+01:00
1026,21.75,2022-01-11 21:57:52.100000+01:00
1027,21.65,2022-01-11 22:03:45.642000+01:00
1028,21.6,2022-01-11 22:09:39.187000+01:00
1029,21.6,2022-01-11 22:15:32.744000+01:00
1030,21.6,2022-01-11 22:21:26.335000+01:00
1031,21.5,2022-01-11 22:27:20.042000+01:00
1032,21.5,2022-01-11 22:33:13.785000+01:00
1033,21.45,2022-01-11 22:39:07.530000+01:00
1034,21.4,2022-01-11 22:45:01.272000+01:00
1035,21.35,2022-01-11 22:50:55.170000+01:00
1036,21.45,2022-01-11 22:56:49.181000+01:00
1037,21.25,2022-01-11 23:02:43.215000+01:00
1038,21.2,2022-01-11 23:08:37.276000+01:00
1039,21.2,2022-01-11 23:14:31.451000+01:00
1040,21.1,2022-01-11 23:19:40.204000+01:00
1041,21.05,2022-01-11 23:25:34.428000+01:00
1042,21.0,2022-01-11 23:31:28.699000+01:00
1043,20.95,2022-01-11 23:37:22.949000+01:00
1044,20.95,2022-01-11 23:43:17.201000+01:00
1045,20.95,2022-01-11 23:49:11.497000+01:00
1046,20.9,2022-01-11 23:55:05.776000+01:00
1047,20.9,2022-01-12 00:01:00.175000+01:00
1048,20.85,2022-01-12 00:06:09.097000+01:00
1049,20.9,2022-01-12 00:12:03.507000+01:00
1050,20.8,2022-01-12 00:17:57.992000+01:00
1051,20.8,2022-01-12 00:23:52.540000+01:00
1052,20.85,2022-01-12 00:29:01.510000+01:00
1053,20.7,2022-01-12 00:34:56.050000+01:00
1054,20.7,2022-01-12 00:40:05.127000+01:00
1055,20.6,2022-01-12 00:45:59.737000+01:00
1056,20.55,2022-01-12 00:51:54.611000+01:00
1057,20.5,2022-01-12 00:57:03.912000+01:00
1058,20.4,2022-01-12 01:02:58.635000+01:00
1059,20.45,2022-01-12 01:08:53.595000+01:00
